Crossheadmm,LoadN,Timesec
1.91,163.56,22.900
1.92,164.74,23.000
1.93,165.87,23.100
1.94,167.02,23.200
1.94,168.27,23.300
1.95,169.5,23.400
1.96,170.72,23.500
1.97,171.92,23.600
1.98,173.08,23.700
1.99,174.38,23.800
1.99,175.3,23.900
2.0,176.77,24.000
2.01,177.91,24.100
2.02,179.45,24.200
2.03,180.04,24.300
2.04,181.51,24.400
2.04,182.57,24.500
2.05,183.95,24.600
2.06,185.09,24.700
2.07,185.39,24.800
2.08,186.17,24.900
2.09,186.6,25.000
2.09,187.22,25.100
2.1,188.16,25.200
2.11,188.61,25.300
2.12,170.38,25.400
2.13,165.74,25.500
2.14,166.94,25.600
2.14,168.54,25.700
2.15,170.54,25.800
2.16,171.66,25.900
2.17,173.37,26.000
2.18,175.12,26.100
2.19,176.45,26.200
2.19,177.73,26.300
2.2,174.26,26.400
2.21,172.81,26.500
2.22,169.61,26.600
2.23,168.49,26.700
2.24,167.14,26.800
2.24,168.06,26.900
2.25,169.21,27.000
2.26,170.82,27.100
2.27,172.3,27.200
2.28,173.64,27.300
2.29,175.04,27.400
2.29,175.92,27.500
2.3,176.81,27.600
2.31,178.11,27.700
2.32,179.53,27.800
2.33,181.05,27.900
2.34,182.3,28.000
2.34,183.86,28.100
2.35,185.17,28.200
2.36,186.72,28.300
2.37,188.04,28.400
2.38,189.31,28.500
2.39,190.16,28.600
2.39,191.42,28.700
2.4,192.79,28.800
2.41,194.0,28.900
2.42,195.01,29.000
2.43,196.52,29.100
2.44,197.86,29.200
2.44,199.09,29.300
2.45,199.98,29.400
2.46,201.35,29.500
2.47,202.65,29.600
2.48,204.07,29.700
2.49,205.21,29.800
2.49,206.69,29.900
2.5,208.19,30.000
2.51,209.15,30.100
2.52,210.11,30.200
2.53,211.02,30.300
2.54,212.21,30.400
2.54,214.07,30.500
2.55,214.92,30.600
2.56,216.21,30.700
2.57,217.67,30.800
2.58,217.93,30.900
2.59,218.22,31.000
2.59,219.2,31.100
2.6,220.31,31.200
2.61,221.62,31.300
2.62,222.15,31.400
2.63,223.28,31.500
2.64,224.33,31.600
2.64,225.21,31.700
2.65,225.72,31.800
2.66,227.45,31.900
2.67,228.56,32.000
2.68,229.7,32.100
2.69,230.82,32.200
2.69,232.12,32.300
2.7,233.66,32.400
2.71,235.33,32.500
2.72,236.53,32.600
2.73,237.98,32.700
2.74,239.13,32.800
2.74,240.26,32.900
2.75,241.95,33.000
2.76,242.96,33.100
2.77,243.95,33.200
2.78,245.56,33.300
2.79,246.7,33.400
2.79,248.12,33.500
2.8,249.31,33.600
2.81,250.91,33.700
2.82,252.03,33.800
2.83,253.47,33.900
2.84,254.31,34.000
2.85,255.59,34.100
2.85,256.72,34.200
2.86,258.58,34.300
2.87,258.81,34.400
2.88,258.59,34.500
2.89,259.37,34.600
2.89,260.99,34.700
2.9,261.23,34.800
2.91,262.42,34.900
2.92,263.1,35.000
2.93,264.17,35.100
2.94,265.56,35.200
2.94,266.88,35.300
2.95,268.09,35.400
2.96,269.43,35.500
2.97,270.81,35.600
2.98,271.86,35.700
2.99,273.34,35.800
2.99,274.73,35.900
3.0,276.19,36.000
3.01,277.45,36.100
3.02,278.63,36.200
3.03,280.04,36.300
3.04,280.99,36.400
3.04,282.65,36.500
3.05,283.87,36.600
3.06,285.19,36.700
3.07,284.14,36.800
3.08,284.14,36.900
3.09,285.02,37.000
3.09,286.43,37.100
3.1,286.5,37.200
3.11,287.25,37.300
3.12,286.9,37.400
3.13,286.78,37.500
3.14,287.37,37.600
3.14,288.68,37.700
3.15,289.78,37.800
3.16,291.15,37.900
3.17,291.43,38.000
3.18,292.67,38.100
3.19,293.67,38.200
3.19,295.11,38.300
3.2,296.0,38.400
3.21,296.84,38.500
3.22,297.12,38.600
3.23,297.9,38.700
3.24,297.69,38.800
3.24,297.6,38.900
3.25,297.86,39.000
3.26,299.44,39.100
3.27,300.55,39.200
3.28,301.76,39.300
3.29,302.97,39.400
3.29,304.48,39.500
3.3,305.35,39.600
3.31,306.58,39.700
3.32,307.63,39.800
3.33,308.08,39.900
3.34,307.98,40.000
3.34,305.75,40.100
3.35,302.87,40.200
3.36,302.64,40.300
3.37,303.11,40.400
3.38,303.91,40.500
3.39,304.36,40.600
3.4,305.28,40.700
3.4,305.9,40.800
3.41,307.12,40.900
3.42,308.28,41.000
3.43,309.12,41.100
3.44,309.78,41.200
3.44,310.96,41.300
3.45,311.05,41.400
3.46,311.51,41.500
3.47,312.11,41.600
3.48,312.96,41.700
3.49,313.05,41.800
3.49,313.67,41.900
3.5,313.9,42.000
3.51,313.14,42.100
3.52,312.74,42.200
3.53,312.87,42.300
3.54,313.61,42.400
3.54,314.4,42.500
3.55,314.93,42.600
3.56,315.62,42.700
3.57,316.62,42.800
3.58,317.25,42.900
3.59,317.58,43.000
3.59,318.17,43.100
3.6,318.61,43.200
3.61,319.06,43.300
3.62,318.6,43.400
3.63,317.97,43.500
3.64,317.08,43.600
3.64,316.67,43.700
3.65,317.04,43.800
3.66,317.33,43.900
3.67,318.14,44.000
3.68,319.04,44.100
3.69,319.91,44.200
3.69,320.77,44.300
3.7,322.18,44.400
3.71,322.99,44.500
3.72,323.11,44.600
3.73,323.09,44.700
3.74,323.3,44.800
3.74,324.6,44.900
3.75,324.96,45.000
3.76,325.98,45.100
3.77,326.6,45.200
3.78,327.41,45.300
3.79,327.59,45.400
3.79,328.41,45.500
3.8,329.16,45.600
3.81,330.5,45.700
3.82,331.05,45.800
3.83,331.84,45.900
3.84,332.82,46.000
3.84,333.81,46.100
3.85,334.73,46.200
3.86,335.73,46.300
3.87,336.59,46.400
3.88,337.47,46.500
3.89,337.44,46.600
3.89,338.34,46.700
3.9,338.84,46.800
3.91,339.45,46.900
3.92,340.07,47.000
3.93,340.77,47.100
3.94,341.01,47.200
3.94,341.38,47.300
3.95,341.5,47.400
3.96,341.52,47.500
3.97,341.85,47.600
3.98,336.79,47.700
3.99,334.19,47.800
3.99,333.03,47.900
4.0,332.83,48.000
4.01,331.67,48.100
4.02,330.38,48.200
4.03,328.31,48.300
4.04,327.71,48.400
4.04,327.29,48.500
4.05,325.43,48.600
4.06,319.88,48.700
4.07,317.57,48.800
4.08,315.89,48.900
4.09,315.81,49.000
4.09,316.04,49.100
4.1,316.54,49.200
4.11,316.69,49.300
4.12,316.44,49.400
4.13,316.33,49.500
4.14,314.01,49.600
4.14,311.7,49.700
4.15,301.85,49.800
4.16,295.01,49.900
4.17,208.45,50.000
4.18,181.11,50.100
4.19,183.19,50.200
4.2,182.53,50.300
