Crossheadmm,LoadN,Timesec
3.0,40.33,9.000
3.03,40.59,9.100
3.07,41.37,9.200
3.1,41.99,9.300
3.13,42.32,9.400
3.17,41.7,9.500
3.2,41.68,9.600
3.23,41.95,9.700
3.27,42.36,9.800
3.3,42.79,9.900
3.33,42.3,10.000
3.37,42.07,10.100
3.4,42.01,10.200
3.43,41.95,10.300
3.47,42.45,10.400
3.5,42.98,10.500
3.53,43.59,10.600
3.57,44.14,10.700
3.6,44.83,10.800
3.63,45.24,10.900
3.67,45.9,11.000
3.7,45.93,11.100
3.73,46.49,11.200
3.77,47.1,11.300
3.8,44.92,11.400
3.83,45.45,11.500
3.87,45.9,11.600
3.9,46.38,11.700
3.93,45.82,11.800
3.96,46.01,11.900
4.0,46.19,12.000
4.03,46.67,12.100
4.06,46.98,12.200
4.1,47.47,12.300
4.13,47.9,12.400
4.16,48.51,12.500
4.2,49.29,12.600
4.23,49.61,12.700
4.26,50.04,12.800
4.3,50.22,12.900
4.33,50.38,13.000
4.37,50.55,13.100
4.4,50.95,13.200
4.43,51.41,13.300
4.46,51.01,13.400
4.5,50.16,13.500
4.53,49.91,13.600
4.56,50.22,13.700
4.6,50.6,13.800
4.63,51.1,13.900
4.67,51.61,14.000
4.7,51.92,14.100
4.73,51.23,14.200
4.77,51.37,14.300
4.8,51.2,14.400
4.83,51.51,14.500
4.86,51.4,14.600
4.9,51.39,14.700
4.93,51.81,14.800
4.96,52.21,14.900
5.0,52.33,15.000
5.03,52.46,15.100
5.07,53.06,15.200
5.1,53.78,15.300
5.13,54.33,15.400
5.17,54.69,15.500
5.2,54.4,15.600
5.23,54.69,15.700
5.26,55.06,15.800
5.3,55.64,15.900
5.33,56.19,16.000
5.37,56.91,16.100
5.4,57.8,16.200
5.43,58.76,16.300
5.47,59.56,16.400
5.5,60.39,16.500
5.53,61.19,16.600
5.57,61.77,16.700
5.6,62.58,16.800
5.63,63.02,16.900
5.66,63.25,17.000
5.7,63.94,17.100
5.73,64.48,17.200
5.77,65.17,17.300
5.8,66.22,17.400
5.83,67.23,17.500
5.87,68.08,17.600
5.9,69.04,17.700
5.93,70.05,17.800
5.97,70.68,17.900
6.0,71.8,18.000
6.03,72.91,18.100
6.07,74.06,18.200
6.1,75.25,18.300
6.13,76.46,18.400
6.17,77.66,18.500
6.2,78.48,18.600
6.23,79.59,18.700
6.27,80.63,18.800
6.3,81.63,18.900
6.33,82.31,19.000
6.37,83.15,19.100
6.4,83.61,19.200
6.43,83.05,19.300
6.47,82.95,19.400
6.5,82.99,19.500
6.53,83.09,19.600
6.56,83.33,19.700
6.6,83.47,19.800
6.63,82.22,19.900
6.67,82.13,20.000
6.7,82.32,20.100
6.73,82.09,20.200
6.77,80.81,20.300
6.8,79.74,20.400
6.83,79.56,20.500
6.87,80.04,20.600
6.9,80.6,20.700
6.93,81.31,20.800
6.97,82.29,20.900
7.0,83.04,21.000
7.03,83.69,21.100
7.07,83.74,21.200
7.1,84.28,21.300
7.13,84.73,21.400
7.17,84.98,21.500
7.2,84.46,21.600
7.23,84.2,21.700
7.27,84.56,21.800
7.3,85.16,21.900
7.33,85.3,22.000
7.37,85.83,22.100
7.4,86.53,22.200
7.43,86.67,22.300
7.47,86.99,22.400
7.5,87.52,22.500
7.53,88.01,22.600
7.57,87.92,22.700
7.6,88.01,22.800
7.63,88.79,22.900
7.67,89.29,23.000
7.7,88.04,23.100
7.73,87.45,23.200
7.77,87.79,23.300
7.8,88.27,23.400
7.83,88.5,23.500
7.87,88.91,23.600
7.9,89.32,23.700
7.93,88.91,23.800
7.97,88.79,23.900
8.0,88.65,24.000
8.03,88.36,24.100
8.06,88.57,24.200
8.1,88.8,24.300
8.13,88.85,24.400
8.16,89.04,24.500
8.2,89.19,24.600
8.23,89.47,24.700
8.27,89.12,24.800
8.3,88.97,24.900
8.33,89.19,25.000
8.36,89.03,25.100
8.4,88.96,25.200
8.43,88.4,25.300
8.46,86.76,25.400
8.5,86.3,25.500
8.53,86.28,25.600
8.57,86.37,25.700
8.6,86.71,25.800
8.63,87.14,25.900
8.67,87.57,26.000
8.7,87.8,26.100
8.73,87.93,26.200
8.77,87.45,26.300
8.8,87.73,26.400
8.83,88.02,26.500
8.86,88.04,26.600
8.9,87.55,26.700
8.93,87.46,26.800
8.96,87.66,26.900
9.0,87.88,27.000
9.03,88.2,27.100
9.06,88.62,27.200
9.1,89.03,27.300
9.13,89.35,27.400
9.16,88.9,27.500
9.2,89.1,27.600
9.23,89.43,27.700
9.26,89.82,27.800
9.3,90.15,27.900
9.33,90.68,28.000
9.36,91.11,28.100
9.4,91.37,28.200
9.43,91.92,28.300
9.46,92.35,28.400
9.5,92.74,28.500
9.53,93.24,28.600
9.56,93.9,28.700
9.6,94.68,28.800
9.63,94.93,28.900
9.66,94.54,29.000
9.7,94.28,29.100
9.73,94.99,29.200
9.76,94.87,29.300
9.8,95.66,29.400
9.83,96.31,29.500
9.86,96.73,29.600
9.9,97.2,29.700
9.93,97.85,29.800
9.96,98.1,29.900
10.0,98.54,30.000
10.03,99.08,30.100
10.06,97.73,30.200
10.1,97.2,30.300
10.13,96.76,30.400
10.17,96.37,30.500
10.2,96.42,30.600
10.23,96.08,30.700
10.26,95.55,30.800
10.3,94.88,30.900
10.33,93.49,31.000
10.37,93.02,31.100
10.4,92.95,31.200
10.43,92.9,31.300
10.46,93.12,31.400
10.5,92.94,31.500
10.53,89.4,31.600
10.56,88.36,31.700
10.6,87.92,31.800
10.63,87.6,31.900
10.67,87.66,32.000
10.7,87.74,32.100
10.73,88.07,32.200
10.77,88.39,32.300
10.8,88.84,32.400
10.83,89.21,32.500
10.87,89.46,32.600
10.9,89.94,32.700
10.93,90.41,32.800
10.97,90.68,32.900
11.0,90.95,33.000
11.03,91.19,33.100
11.07,91.46,33.200
11.1,91.75,33.300
11.13,91.94,33.400
11.17,91.98,33.500
11.2,92.16,33.600
11.23,91.96,33.700
11.27,89.94,33.800
11.3,88.99,33.900
11.33,88.57,34.000
11.36,88.18,34.100
11.4,87.91,34.200
11.43,86.7,34.300
11.47,85.65,34.400
11.5,84.92,34.500
11.53,84.13,34.600
11.57,82.97,34.700
11.6,80.86,34.800
11.63,77.77,34.900
11.67,74.91,35.000
11.7,73.16,35.100
11.73,71.84,35.200
11.77,70.67,35.300
11.8,69.99,35.400
11.83,69.35,35.500
11.87,68.59,35.600
11.9,67.86,35.700
11.93,67.09,35.800
11.97,66.54,35.900
12.0,66.17,36.000
12.03,65.36,36.100
12.07,64.93,36.200
12.1,64.48,36.300
12.13,64.43,36.400
12.17,64.08,36.500
12.2,63.93,36.600
12.23,63.87,36.700
12.27,64.04,36.800
12.3,63.83,36.900
12.33,63.8,37.000
12.37,63.93,37.100
12.4,63.7,37.200
12.43,63.61,37.300
12.47,63.52,37.400
12.5,63.54,37.500
12.53,63.46,37.600
12.57,63.36,37.700
12.6,63.28,37.800
12.63,63.12,37.900
12.67,62.95,38.000
12.7,62.83,38.100
12.73,62.74,38.200
12.77,62.42,38.300
12.8,62.32,38.400
12.83,62.12,38.500
12.87,61.8,38.600
12.9,61.48,38.700
12.93,61.28,38.800
12.97,60.87,38.900
13.0,60.71,39.000
13.03,60.12,39.100
13.07,59.58,39.200
13.1,59.29,39.300
13.13,58.8,39.400
13.16,58.82,39.500
13.2,58.42,39.600
13.23,58.38,39.700
13.26,58.08,39.800
13.3,57.34,39.900
13.33,56.94,40.000
13.37,56.64,40.100
13.4,56.37,40.200
13.43,56.11,40.300
13.46,55.91,40.400
13.5,55.63,40.500
13.53,55.48,40.600
13.56,55.13,40.700
13.6,54.84,40.800
13.63,54.84,40.900
13.66,54.42,41.000
13.7,54.17,41.100
13.73,53.89,41.200
13.76,53.81,41.300
13.8,52.91,41.400
13.83,51.89,41.500
13.86,51.46,41.600
13.9,50.96,41.700
13.93,50.35,41.800
13.96,49.76,41.900
14.0,49.54,42.000
14.03,49.46,42.100
14.06,49.26,42.200
14.1,49.43,42.300
14.13,49.37,42.400
14.16,49.31,42.500
14.2,49.21,42.600
14.23,49.03,42.700
14.26,48.9,42.800
14.3,48.6,42.900
14.33,48.35,43.000
14.37,48.01,43.100
14.4,47.75,43.200
14.43,47.56,43.300
14.46,47.31,43.400
14.5,47.37,43.500
14.53,47.26,43.600
14.56,47.24,43.700
14.6,47.2,43.800
14.63,47.21,43.900
14.66,47.18,44.000
14.7,47.25,44.100
14.73,47.25,44.200
14.76,47.18,44.300
14.8,47.2,44.400
14.83,47.3,44.500
14.86,47.31,44.600
14.9,37.11,44.700
14.93,34.54,44.800
14.97,32.79,44.900
15.0,32.11,45.000
15.03,31.52,45.100
15.07,31.26,45.200
15.1,30.89,45.300
15.13,30.68,45.400
15.17,30.49,45.500
15.2,30.19,45.600
15.23,29.91,45.700
15.26,29.81,45.800
15.3,29.73,45.900
15.33,29.71,46.000
15.37,29.53,46.100
15.4,29.42,46.200
15.43,29.61,46.300
15.47,29.48,46.400
15.5,29.36,46.500
15.53,29.27,46.600
15.57,29.27,46.700
15.6,29.04,46.800
15.63,29.04,46.900
15.67,28.84,47.000
15.7,28.99,47.100
15.73,28.92,47.200
15.77,28.8,47.300
15.8,28.82,47.400
15.83,28.68,47.500
15.87,28.53,47.600
15.9,28.45,47.700
15.93,28.43,47.800
15.97,28.65,47.900
16.0,28.36,48.000
16.03,28.35,48.100
16.07,28.31,48.200
16.1,28.05,48.300
16.13,27.6,48.400
16.16,27.24,48.500
16.2,26.95,48.600
16.23,26.81,48.700
16.27,26.69,48.800
16.3,26.47,48.900
16.33,25.6,49.000
16.37,24.62,49.100
16.4,24.07,49.200
16.43,23.6,49.300
16.47,23.25,49.400
16.5,22.96,49.500
16.53,22.71,49.600
16.56,22.44,49.700
16.6,22.3,49.800
16.63,22.21,49.900
16.66,21.92,50.000
16.7,21.68,50.100
16.73,21.41,50.200
16.77,21.22,50.300
16.8,20.87,50.400
16.83,20.26,50.500
16.86,19.73,50.600
