Crossheadmm,LoadN,Timesec
2.99,64.66,35.800
2.99,64.77,35.900
3.0,64.73,36.000
3.01,64.87,36.100
3.02,65.04,36.200
3.03,65.14,36.300
3.04,65.42,36.400
3.04,65.64,36.500
3.05,65.83,36.600
3.06,66.01,36.700
3.07,66.09,36.800
3.08,66.35,36.900
3.09,66.58,37.000
3.09,66.64,37.100
3.1,66.81,37.200
3.11,66.86,37.300
3.12,66.99,37.400
3.13,67.21,37.500
3.14,67.26,37.600
3.14,67.6,37.700
3.15,67.76,37.800
3.16,67.97,37.900
3.17,68.08,38.000
3.18,68.33,38.100
3.19,68.55,38.200
3.19,68.44,38.300
3.2,68.47,38.400
3.21,68.92,38.500
3.22,69.13,38.600
3.23,69.28,38.700
3.24,69.3,38.800
3.24,69.54,38.900
3.25,69.64,39.000
3.26,69.64,39.100
3.27,70.15,39.200
3.28,70.46,39.300
3.29,70.55,39.400
3.29,70.61,39.500
3.3,70.74,39.600
3.31,70.72,39.700
3.32,70.69,39.800
3.33,70.98,39.900
3.34,71.05,40.000
3.34,71.03,40.100
3.35,70.9,40.200
3.36,71.05,40.300
3.37,70.94,40.400
3.38,70.82,40.500
3.39,70.92,40.600
3.39,71.0,40.700
3.4,71.08,40.800
3.41,71.28,40.900
3.42,71.45,41.000
3.43,71.65,41.100
3.44,71.75,41.200
3.44,71.83,41.300
3.45,72.17,41.400
3.46,72.16,41.500
3.47,72.29,41.600
3.48,72.37,41.700
3.49,72.13,41.800
3.49,71.92,41.900
3.5,72.03,42.000
3.51,72.1,42.100
3.52,71.69,42.200
3.53,71.65,42.300
3.54,71.7,42.400
3.54,71.51,42.500
3.55,71.63,42.600
3.56,69.65,42.700
3.57,68.64,42.800
3.58,67.5,42.900
3.59,67.11,43.000
3.59,66.6,43.100
3.6,66.23,43.200
3.61,65.88,43.300
3.62,65.82,43.400
3.63,65.75,43.500
3.64,65.44,43.600
3.64,65.32,43.700
3.65,65.15,43.800
3.66,64.79,43.900
3.67,64.44,44.000
3.68,64.21,44.100
3.69,63.84,44.200
3.69,63.67,44.300
3.7,63.42,44.400
3.71,63.28,44.500
3.72,63.17,44.600
3.73,63.1,44.700
3.74,62.44,44.800
3.74,62.33,44.900
3.75,62.26,45.000
3.76,62.05,45.100
3.77,61.66,45.200
3.78,59.96,45.300
3.79,58.58,45.400
3.79,56.73,45.500
3.8,54.14,45.600
3.81,51.2,45.700
3.82,49.96,45.800
3.83,49.11,45.900
3.84,48.65,46.000
3.84,48.35,46.100
3.85,48.17,46.200
3.86,47.18,46.300
3.87,46.93,46.400
3.88,40.35,46.500
3.89,40.79,46.600
3.89,40.32,46.700
3.9,40.15,46.800
3.91,40.0,46.900
3.92,39.91,47.000
3.93,39.88,47.100
3.94,39.79,47.200
3.95,39.75,47.300
3.96,39.79,47.400
3.97,39.85,47.500
3.98,39.76,47.600
3.99,39.69,47.700
3.99,39.6,47.800
4.0,39.65,47.900
4.01,39.39,48.000
4.02,39.23,48.100
4.03,38.98,48.200
4.04,38.98,48.300
4.04,38.81,48.400
4.05,38.87,48.500
4.06,38.73,48.600
4.07,38.77,48.700
4.08,38.67,48.800
4.09,38.3,48.900
4.09,35.74,49.000
4.1,35.23,49.100
4.11,34.31,49.200
4.12,33.09,49.300
4.13,32.73,49.400
4.14,32.51,49.500
4.14,32.37,49.600
4.15,32.38,49.700
4.16,32.17,49.800
4.17,32.11,49.900
4.18,32.02,50.000
4.19,32.11,50.100
4.19,32.07,50.200
4.2,31.96,50.300
4.21,31.92,50.400
4.22,31.77,50.500
4.23,31.72,50.600
4.24,31.52,50.700
4.24,31.58,50.800
4.25,31.53,50.900
4.26,31.34,51.000
4.27,31.18,51.100
4.28,31.11,51.200
4.29,31.26,51.300
4.29,31.14,51.400
4.3,31.18,51.500
4.31,31.2,51.600
4.32,31.24,51.700
4.33,31.2,51.800
4.34,31.33,51.900
4.34,30.98,52.000
4.35,30.71,52.100
4.36,30.78,52.200
4.37,30.5,52.300
4.38,30.55,52.400
4.39,30.37,52.500
4.39,30.26,52.600
4.4,30.1,52.700
4.41,30.04,52.800
4.42,30.1,52.900
4.43,30.01,53.000
4.44,30.02,53.100
4.45,29.92,53.200
4.46,29.83,53.300
4.47,29.75,53.400
4.48,29.74,53.500
4.49,29.67,53.600
4.49,29.62,53.700
4.5,29.34,53.800
4.51,29.23,53.900
4.52,29.19,54.000
4.53,29.12,54.100
4.54,29.08,54.200
4.55,28.87,54.300
4.56,28.96,54.400
4.57,28.88,54.500
4.58,28.71,54.600
4.59,28.54,54.700
4.59,28.44,54.800
4.6,28.38,54.900
4.61,28.24,55.000
4.62,27.51,55.100
4.63,24.74,55.200
4.64,22.93,55.300
4.64,20.87,55.400
4.65,20.26,55.500
4.66,19.6,55.600
4.67,19.33,55.700
4.68,18.87,55.800
4.69,18.57,55.900
4.69,18.24,56.000
4.7,17.92,56.100
4.71,17.85,56.200
4.72,17.59,56.300
4.73,17.54,56.400
4.74,17.35,56.500
4.74,17.19,56.600
4.75,17.1,56.700
4.76,16.94,56.800
4.77,16.6,56.900
4.78,16.53,57.000
4.79,16.68,57.100
4.79,16.39,57.200
4.8,16.29,57.300
4.81,16.26,57.400
4.82,16.17,57.500
4.83,16.02,57.600
4.84,15.9,57.700
4.85,15.86,57.800
4.86,15.87,57.900
4.87,15.71,58.000
4.88,15.64,58.100
4.89,15.59,58.200
4.89,15.41,58.300
4.9,15.47,58.400
4.91,15.42,58.500
4.92,15.24,58.600
4.93,15.25,58.700
4.94,15.09,58.800
4.94,14.79,58.900
4.95,14.32,59.000
