Crossheadmm,LoadN,Timesec
4.2,14.0,13.300
4.23,14.0,13.400
4.27,14.0,13.500
4.3,14.0,13.600
4.33,14.0,13.700
4.37,14.0,13.800
4.4,14.0,13.900
4.44,15.0,14.000
4.47,15.0,14.100
4.5,15.0,14.200
4.54,15.0,14.300
4.57,15.0,14.400
4.6,16.0,14.500
4.63,16.0,14.600
4.67,16.0,14.700
4.7,16.0,14.800
4.74,16.0,14.900
4.77,17.0,15.000
4.8,17.0,15.100
4.83,18.0,15.200
4.87,18.0,15.300
4.9,18.0,15.400
4.94,18.0,15.500
4.97,18.0,15.600
5.0,19.0,15.700
5.04,19.0,15.800
5.07,19.0,15.900
5.1,19.0,16.000
5.14,19.0,16.100
5.17,20.0,16.200
5.2,20.0,16.300
5.24,20.0,16.400
5.27,20.0,16.500
5.3,20.0,16.600
5.34,20.0,16.700
5.37,21.0,16.800
5.4,21.0,16.900
5.44,21.0,17.000
5.47,21.0,17.100
5.5,21.0,17.200
5.54,21.0,17.300
5.57,22.0,17.400
5.6,22.0,17.500
5.64,22.0,17.600
5.67,22.0,17.700
5.7,23.0,17.800
5.74,23.0,17.900
5.77,23.0,18.000
5.8,23.0,18.100
5.83,23.0,18.200
5.87,23.0,18.300
5.9,23.0,18.400
5.94,23.0,18.500
5.97,23.0,18.600
6.0,24.0,18.700
6.03,24.0,18.800
6.07,24.0,18.900
6.1,24.0,19.000
6.13,24.0,19.100
6.17,24.0,19.200
6.2,25.0,19.300
6.23,25.0,19.400
6.27,25.0,19.500
6.3,25.0,19.600
6.34,26.0,19.700
6.37,26.0,19.800
6.4,26.0,19.900
6.44,26.0,20.000
6.47,27.0,20.100
6.5,27.0,20.200
6.53,27.0,20.300
6.57,27.0,20.400
6.6,28.0,20.500
6.63,28.0,20.600
6.67,29.0,20.700
6.7,29.0,20.800
6.73,29.0,20.900
6.77,29.0,21.000
6.8,30.0,21.100
6.83,30.0,21.200
6.87,30.0,21.300
6.9,31.0,21.400
6.93,31.0,21.500
6.97,31.0,21.600
7.0,31.0,21.700
7.04,32.0,21.800
7.07,32.0,21.900
7.1,32.0,22.000
7.13,32.0,22.100
7.17,32.0,22.200
7.2,33.0,22.300
7.23,33.0,22.400
7.27,34.0,22.500
7.3,34.0,22.600
7.34,34.0,22.700
7.37,34.0,22.800
7.4,35.0,22.900
7.43,35.0,23.000
7.47,36.0,23.100
7.5,36.0,23.200
7.53,36.0,23.300
7.57,36.0,23.400
7.6,37.0,23.500
7.63,37.0,23.600
7.67,38.0,23.700
7.7,38.0,23.800
7.73,38.0,23.900
7.77,38.0,24.000
7.8,38.0,24.100
7.83,39.0,24.200
7.87,39.0,24.300
7.9,40.0,24.400
7.93,40.0,24.500
7.97,40.0,24.600
8.0,41.0,24.700
8.03,41.0,24.800
8.07,41.0,24.900
8.1,41.0,25.000
8.13,42.0,25.100
8.17,42.0,25.200
8.2,43.0,25.300
8.23,43.0,25.400
8.27,43.0,25.500
8.3,43.0,25.600
8.33,44.0,25.700
8.37,45.0,25.800
8.4,45.0,25.900
8.43,45.0,26.000
8.47,45.0,26.100
8.5,46.0,26.200
8.53,47.0,26.300
8.56,47.0,26.400
8.6,47.0,26.500
8.63,47.0,26.600
8.66,48.0,26.700
8.7,49.0,26.800
8.73,49.0,26.900
8.77,49.0,27.000
8.8,49.0,27.100
8.83,49.0,27.200
8.87,50.0,27.300
8.9,50.0,27.400
8.93,51.0,27.500
8.96,51.0,27.600
9.0,51.0,27.700
9.03,51.0,27.800
9.07,52.0,27.900
9.1,52.0,28.000
9.13,52.0,28.100
9.16,52.0,28.200
9.2,52.0,28.300
9.23,52.0,28.400
9.26,52.0,28.500
9.3,52.0,28.600
9.33,53.0,28.700
9.37,53.0,28.800
9.4,54.0,28.900
9.43,54.0,29.000
9.47,54.0,29.100
9.5,54.0,29.200
9.53,54.0,29.300
9.56,54.0,29.400
9.6,54.0,29.500
9.63,54.0,29.600
9.66,54.0,29.700
9.7,54.0,29.800
9.73,55.0,29.900
9.76,55.0,30.000
9.8,55.0,30.100
9.83,55.0,30.200
9.86,55.0,30.300
9.9,55.0,30.400
9.93,55.0,30.500
9.96,55.0,30.600
10.0,56.0,30.700
10.03,56.0,30.800
10.06,56.0,30.900
10.1,56.0,31.000
10.13,56.0,31.100
10.16,55.0,31.200
10.2,55.0,31.300
10.23,55.0,31.400
10.26,55.0,31.500
10.3,56.0,31.600
10.33,56.0,31.700
10.36,56.0,31.800
10.4,56.0,31.900
10.43,56.0,32.000
10.46,56.0,32.100
10.5,56.0,32.200
10.53,57.0,32.300
10.56,58.0,32.400
10.59,58.0,32.500
10.63,58.0,32.600
10.66,58.0,32.700
10.7,59.0,32.800
10.73,60.0,32.900
10.76,60.0,33.000
10.8,60.0,33.100
10.83,60.0,33.200
10.86,61.0,33.300
10.9,62.0,33.400
10.93,62.0,33.500
10.96,63.0,33.600
10.99,63.0,33.700
11.03,64.0,33.800
11.06,64.0,33.900
11.09,64.0,34.000
11.13,64.0,34.100
11.16,65.0,34.200
11.2,65.0,34.300
11.23,66.0,34.400
11.26,67.0,34.500
11.29,67.0,34.600
11.33,68.0,34.700
11.36,68.0,34.800
11.39,68.0,34.900
11.43,69.0,35.000
11.46,69.0,35.100
11.5,70.0,35.200
11.53,71.0,35.300
11.56,71.0,35.400
11.59,72.0,35.500
11.63,72.0,35.600
11.66,72.0,35.700
11.69,73.0,35.800
11.73,73.0,35.900
11.76,75.0,36.000
11.79,75.0,36.100
11.83,75.0,36.200
11.86,76.0,36.300
11.9,77.0,36.400
11.93,78.0,36.500
11.96,78.0,36.600
11.99,79.0,36.700
12.03,79.0,36.800
12.06,79.0,36.900
12.09,80.0,37.000
12.13,80.0,37.100
12.16,81.0,37.200
12.19,82.0,37.300
12.23,83.0,37.400
12.26,83.0,37.500
12.29,83.0,37.600
12.33,84.0,37.700
12.36,85.0,37.800
12.39,86.0,37.900
12.43,86.0,38.000
12.46,87.0,38.100
12.49,88.0,38.200
12.53,89.0,38.300
12.56,90.0,38.400
12.59,90.0,38.500
12.63,91.0,38.600
12.66,91.0,38.700
12.69,91.0,38.800
12.73,91.0,38.900
12.76,91.0,39.000
12.79,92.0,39.100
12.83,92.0,39.200
12.86,92.0,39.300
12.89,93.0,39.400
12.93,93.0,39.500
12.96,93.0,39.600
12.99,93.0,39.700
13.03,94.0,39.800
13.06,94.0,39.900
13.09,94.0,40.000
13.13,94.0,40.100
13.16,95.0,40.200
13.19,95.0,40.300
13.23,96.0,40.400
13.26,97.0,40.500
13.29,97.0,40.600
13.33,98.0,40.700
13.36,98.0,40.800
13.39,100.0,40.900
13.42,101.0,41.000
13.46,101.0,41.100
13.49,102.0,41.200
13.53,103.0,41.300
13.56,104.0,41.400
13.59,105.0,41.500
13.63,106.0,41.600
13.66,108.0,41.700
13.69,108.0,41.800
13.73,109.0,41.900
13.76,110.0,42.000
13.79,111.0,42.100
13.82,112.0,42.200
13.86,113.0,42.300
13.89,114.0,42.400
13.93,115.0,42.500
13.96,116.0,42.600
13.99,117.0,42.700
14.03,119.0,42.800
14.06,119.0,42.900
14.09,120.0,43.000
14.13,122.0,43.100
14.16,123.0,43.200
14.19,123.0,43.300
14.22,124.0,43.400
14.26,125.0,43.500
14.29,126.0,43.600
14.32,126.0,43.700
14.36,127.0,43.800
14.39,128.0,43.900
14.42,128.0,44.000
14.46,128.0,44.100
14.49,129.0,44.200
14.52,129.0,44.300
14.56,129.0,44.400
14.59,129.0,44.500
14.62,129.0,44.600
14.66,128.0,44.700
14.69,128.0,44.800
14.73,127.0,44.900
14.76,127.0,45.000
14.79,127.0,45.100
14.82,127.0,45.200
14.86,128.0,45.300
14.89,128.0,45.400
14.92,128.0,45.500
14.96,128.0,45.600
14.99,129.0,45.700
15.03,130.0,45.800
15.06,131.0,45.900
15.09,131.0,46.000
15.13,132.0,46.100
15.16,132.0,46.200
15.19,132.0,46.300
15.22,133.0,46.400
15.26,133.0,46.500
15.29,134.0,46.600
15.32,134.0,46.700
15.36,134.0,46.800
15.39,135.0,46.900
15.42,134.0,47.000
15.46,134.0,47.100
15.49,134.0,47.200
15.52,132.0,47.300
15.56,130.0,47.400
15.59,125.0,47.500
15.62,120.0,47.600
15.66,115.0,47.700
15.69,108.0,47.800
15.73,104.0,47.900
15.76,100.0,48.000
15.79,99.0,48.100
15.82,100.0,48.200
15.86,100.0,48.300
15.89,101.0,48.400
15.92,101.0,48.500
15.96,102.0,48.600
15.99,102.0,48.700
16.03,102.0,48.800
16.06,102.0,48.900
16.09,101.0,49.000
16.12,101.0,49.100
16.16,100.0,49.200
16.19,100.0,49.300
16.22,100.0,49.400
16.26,101.0,49.500
16.29,101.0,49.600
16.32,101.0,49.700
16.36,101.0,49.800
16.39,101.0,49.900
16.42,101.0,50.000
16.46,101.0,50.100
16.49,101.0,50.200
16.52,100.0,50.300
16.56,100.0,50.400
16.59,98.0,50.500
16.62,98.0,50.600
16.66,97.0,50.700
16.69,97.0,50.800
16.72,95.0,50.900
16.76,95.0,51.000
16.79,94.0,51.100
16.82,94.0,51.200
16.86,93.0,51.300
16.89,93.0,51.400
16.92,92.0,51.500
16.96,91.0,51.600
16.99,91.0,51.700
17.02,91.0,51.800
17.06,90.0,51.900
17.09,90.0,52.000
17.12,90.0,52.100
17.16,90.0,52.200
17.19,89.0,52.300
17.22,89.0,52.400
17.26,89.0,52.500
17.29,89.0,52.600
17.32,88.0,52.700
17.36,88.0,52.800
17.39,88.0,52.900
17.42,88.0,53.000
17.46,88.0,53.100
17.49,88.0,53.200
17.52,88.0,53.300
17.56,88.0,53.400
17.59,88.0,53.500
17.62,88.0,53.600
17.66,87.0,53.700
17.69,87.0,53.800
17.72,87.0,53.900
17.76,87.0,54.000
17.79,87.0,54.100
17.82,87.0,54.200
17.86,87.0,54.300
17.89,87.0,54.400
17.92,87.0,54.500
17.96,86.0,54.600
17.99,86.0,54.700
18.02,86.0,54.800
18.06,86.0,54.900
18.09,86.0,55.000
18.12,86.0,55.100
18.16,86.0,55.200
18.19,86.0,55.300
18.22,87.0,55.400
18.26,87.0,55.500
18.29,88.0,55.600
18.32,89.0,55.700
18.36,89.0,55.800
18.39,89.0,55.900
18.42,89.0,56.000
18.46,88.0,56.100
18.49,83.0,56.200
18.52,76.0,56.300
18.56,69.0,56.400
18.59,61.0,56.500
18.62,51.0,56.600
18.66,46.0,56.700
