Crossheadmm,LoadN,Timesec
1.11,100.19,13.400
1.12,101.65,13.500
1.13,103.04,13.600
1.14,104.51,13.700
1.15,106.0,13.800
1.15,107.42,13.900
1.16,108.81,14.000
1.17,110.47,14.100
1.18,111.88,14.200
1.19,113.37,14.300
1.2,115.0,14.400
1.2,116.5,14.500
1.21,117.9,14.600
1.22,119.41,14.700
1.23,121.05,14.800
1.24,122.64,14.900
1.25,124.26,15.000
1.25,125.59,15.100
1.26,127.13,15.200
1.27,128.81,15.300
1.28,130.49,15.400
1.29,132.08,15.500
1.3,133.59,15.600
1.3,135.32,15.700
1.31,136.82,15.800
1.32,138.28,15.900
1.33,139.89,16.000
1.34,141.29,16.100
1.35,137.92,16.200
1.35,139.73,16.300
1.36,141.43,16.400
1.37,142.95,16.500
1.38,144.91,16.600
1.39,146.69,16.700
1.4,148.34,16.800
1.4,150.06,16.900
1.41,151.64,17.000
1.42,153.28,17.100
1.43,155.05,17.200
1.44,156.71,17.300
1.45,158.47,17.400
1.45,160.1,17.500
1.46,161.69,17.600
1.47,163.51,17.700
1.48,165.18,17.800
1.49,166.78,17.900
1.5,168.51,18.000
1.5,170.08,18.100
1.51,171.73,18.200
1.52,173.25,18.300
1.53,174.85,18.400
1.54,176.67,18.500
1.55,178.14,18.600
1.55,179.86,18.700
1.56,181.48,18.800
1.57,183.15,18.900
1.58,184.56,19.000
1.59,186.4,19.100
1.6,187.73,19.200
1.6,188.98,19.300
1.61,189.46,19.400
1.62,148.49,19.500
1.63,151.29,19.600
1.64,153.75,19.700
1.65,156.37,19.800
1.65,158.53,19.900
1.66,160.74,20.000
1.67,163.09,20.100
1.68,165.3,20.200
1.69,167.65,20.300
1.7,169.66,20.400
1.7,172.03,20.500
1.71,174.11,20.600
1.72,176.38,20.700
1.73,178.46,20.800
1.74,180.68,20.900
1.75,182.79,21.000
1.75,184.9,21.100
1.76,186.86,21.200
1.77,189.08,21.300
1.78,190.96,21.400
1.79,193.06,21.500
1.8,194.87,21.600
1.8,197.07,21.700
1.81,198.85,21.800
1.82,200.84,21.900
1.83,202.59,22.000
1.84,204.61,22.100
1.85,206.28,22.200
1.85,208.27,22.300
1.86,209.84,22.400
1.87,211.82,22.500
1.88,213.49,22.600
1.89,215.47,22.700
1.9,217.19,22.800
1.9,219.01,22.900
1.91,220.72,23.000
1.92,222.69,23.100
1.93,224.27,23.200
1.94,226.33,23.300
1.95,227.83,23.400
1.95,229.91,23.500
1.96,231.77,23.600
1.97,233.53,23.700
1.98,235.13,23.800
1.99,236.95,23.900
2.0,238.96,24.000
2.0,240.72,24.100
2.01,242.39,24.200
2.02,244.27,24.300
2.03,246.0,24.400
2.04,247.76,24.500
2.05,249.57,24.600
2.05,251.53,24.700
2.06,253.24,24.800
2.07,255.08,24.900
2.08,256.93,25.000
2.09,258.79,25.100
2.1,260.55,25.200
2.1,262.37,25.300
2.11,264.04,25.400
2.12,265.92,25.500
2.13,267.73,25.600
2.14,269.63,25.700
2.15,271.27,25.800
2.15,273.28,25.900
2.16,274.85,26.000
2.17,276.79,26.100
2.18,278.49,26.200
2.19,280.26,26.300
2.2,281.89,26.400
2.2,283.89,26.500
2.21,285.51,26.600
2.22,287.44,26.700
2.23,289.1,26.800
2.24,291.08,26.900
2.25,292.7,27.000
2.25,294.46,27.100
2.26,296.27,27.200
2.27,298.17,27.300
2.28,300.03,27.400
2.29,302.04,27.500
2.3,303.84,27.600
2.3,305.8,27.700
2.31,307.49,27.800
2.32,309.31,27.900
2.33,311.31,28.000
2.34,313.14,28.100
2.35,314.77,28.200
2.35,316.78,28.300
2.36,318.66,28.400
2.37,320.51,28.500
2.38,322.38,28.600
2.39,324.37,28.700
2.4,326.2,28.800
2.4,328.27,28.900
2.41,330.0,29.000
2.42,332.1,29.100
2.43,333.72,29.200
2.44,335.69,29.300
2.45,337.51,29.400
2.45,339.5,29.500
2.46,341.19,29.600
2.47,343.18,29.700
2.48,345.05,29.800
2.49,347.12,29.900
2.5,348.82,30.000
2.5,350.76,30.100
2.51,352.49,30.200
2.52,354.3,30.300
2.53,356.05,30.400
2.54,357.92,30.500
2.55,359.77,30.600
2.55,361.47,30.700
2.56,363.38,30.800
2.57,365.37,30.900
2.58,367.05,31.000
2.59,368.84,31.100
2.59,370.6,31.200
2.6,372.5,31.300
2.61,374.16,31.400
2.62,375.98,31.500
2.63,377.65,31.600
2.64,379.52,31.700
2.65,381.1,31.800
2.65,382.97,31.900
2.66,384.79,32.000
2.67,386.56,32.100
2.68,388.06,32.200
2.69,390.1,32.300
2.7,391.5,32.400
2.7,393.31,32.500
2.71,395.01,32.600
2.72,396.69,32.700
2.73,398.27,32.800
2.74,399.98,32.900
2.75,401.75,33.000
2.75,403.72,33.100
2.76,405.06,33.200
2.77,406.78,33.300
2.78,408.47,33.400
2.79,410.17,33.500
2.8,411.67,33.600
2.8,413.49,33.700
2.81,415.15,33.800
2.82,416.77,33.900
2.83,418.19,34.000
2.84,420.02,34.100
2.85,421.45,34.200
2.85,423.04,34.300
2.86,424.45,34.400
2.87,426.21,34.500
2.88,427.71,34.600
2.89,429.37,34.700
2.9,430.99,34.800
2.9,432.47,34.900
2.91,434.01,35.000
2.92,435.71,35.100
2.93,437.04,35.200
2.94,438.64,35.300
2.95,440.05,35.400
2.95,441.67,35.500
2.96,443.04,35.600
2.97,444.59,35.700
2.98,446.09,35.800
2.99,447.55,35.900
3.0,448.98,36.000
3.0,450.53,36.100
3.01,452.04,36.200
3.02,453.5,36.300
3.03,454.68,36.400
3.04,456.3,36.500
3.05,457.57,36.600
3.05,458.95,36.700
3.06,460.35,36.800
3.07,461.72,36.900
3.08,463.01,37.000
3.09,464.43,37.100
3.1,465.56,37.200
3.1,467.01,37.300
3.11,468.21,37.400
3.12,469.72,37.500
3.13,469.62,37.600
3.14,471.35,37.700
3.15,472.49,37.800
3.15,473.71,37.900
3.16,474.98,38.000
3.17,476.26,38.100
3.18,477.37,38.200
3.19,478.64,38.300
3.2,479.58,38.400
3.2,480.83,38.500
3.21,481.7,38.600
3.22,482.76,38.700
3.23,483.05,38.800
3.24,482.53,38.900
3.25,480.32,39.000
3.25,470.59,39.100
3.26,-2.46,39.200
