Crossheadmm,LoadN,Timesec
0.0336000011884607,11.7042598724365,0.112000003457069
0.0667999993311241,13.983039855957001,0.211999997496605
0.100299999758136,16.1561603546143,0.312000006437302
0.133699999423698,18.290901184082003,0.412000000476837
0.167200007126667,20.041999816894503,0.512000024318695
0.200499998754822,21.716804504394503,0.611999988555908
0.233800004934892,23.409992218017603,0.712000012397766
0.267199997324497,25.0326843261719,0.811999976634979
0.300599989714101,26.7130489349365,0.912000000476837
0.333800009684637,28.3907356262207,1.01199996471405
0.367000000551343,30.484491348266598,1.11199998855591
0.400199991418049,32.5656318664551,1.21200001239777
0.433800014434382,35.169864654541,1.31200003623962
0.467300007585436,37.5268402099609,1.41199994087219
0.500600028317422,39.99210739135739,1.51199996471405
0.533999991603196,42.6406326293945,1.61199998855591
0.567200011573732,45.4537887573242,1.71200001239777
0.600399973336607,48.3252830505371,1.81200003623962
0.633599993307143,51.330417633056605,1.91199994087219
0.667000014800578,53.9498100280762,2.01200008392334
0.700399978086352,56.1666641235352,2.11199998855591
0.733799999579787,58.3281860351563,2.21199989318848
0.767300021834671,60.9282531738281,2.31200003623962
0.800999987404794,63.821750640869105,2.41199994087219
0.83410000661388,66.5046081542969,2.51200008392334
0.867000024300069,69.8446426391602,2.61199998855591
0.900199986062944,72.9402847290039,2.71199989318848
0.933700008317828,75.0341644287109,2.81200003623962
0.967299973126501,76.5524063110352,2.91199994087219
1.0007000528276,76.9600143432617,3.01200008392334
1.03409995790571,75.986083984375,3.11199998855591
1.06769998092204,74.5468063354492,3.21199989318848
1.10100000165403,77.3857803344727,3.31200003623962
1.13380001857877,81.895881652832,3.41199994087219
1.16690003778785,86.9015884399414,3.51200008392334
1.20029994286597,91.744026184082,3.61199998855591
1.2338999658823,96.67665863037111,3.71199989318848
1.26739998813719,101.496742248535,3.81200003623962
1.30080000963062,106.41206359863301,3.91199994087219
1.33410003036261,111.541877746582,4.01200008392334
1.36740005109459,116.608665466309,4.11199998855591
1.40069995541126,121.746559143066,4.21199989318848
1.43389997538179,126.915061950684,4.31199979782104
1.46729999687523,132.313140869141,4.41200017929077
1.50060001760721,137.63789367675798,4.51200008392334
1.53400003910065,143.113647460937,4.61199998855591
1.56739994417876,148.533782958984,4.71199989318848
1.60099996719509,153.104736328125,4.81199979782104
1.63419998716563,158.76383972168,4.91200017929077
1.66750000789762,164.464569091797,5.01200008392334
1.7006000271067,170.23774719238298,5.11199998855591
1.73390004783869,175.830917358398,5.21199989318848
1.7672999529168,181.55130004882798,5.31199979782104
1.80079997517169,186.956298828125,5.41200017929077
1.83429999742657,192.525604248047,5.51200008392334
1.86750001739711,198.18862915039102,5.61199998855591
1.90070003736764,203.66038513183602,5.71199989318848
1.93390005733818,209.499389648438,5.81199979782104
1.96709996089339,215.00706481933602,5.91200017929077
2.00049998238683,220.903015136719,6.01200008392334
2.03399988822639,226.702514648437,6.11199998855591
2.06739990971982,232.375427246094,6.21199989318848
2.10090004839003,238.397903442383,6.31199979782104
2.13410006836057,244.034042358398,6.41200017929077
2.16719997115433,249.51152038574202,6.51200008392334
2.20039999112487,255.23623657226602,6.61199998855591
2.23389989696443,260.675689697266,6.71199989318848
2.26709991693497,265.712158203125,6.81199979782104
2.30060005560517,269.034301757813,6.91200017929077
2.33420007862151,272.69354248046903,7.01200008392334
2.36780010163784,276.391662597656,7.11199998855591
2.40090000443161,280.42617797851597,7.21199989318848
2.43390002287924,284.622436523437,7.31199979782104
2.46719992719591,288.744812011719,7.41200017929077
2.50059994868934,293.29260253906295,7.51200008392334
2.53390008583665,297.72027587890597,7.61199998855591
2.56730010733008,301.96429443359403,7.71199989318848
